epoch,batch,train_loss,train_accuracy,train_f1-score
10,,0.9911813,0.6875,0.7497076023391813
10,,1.3038414,0.625,0.6342105263157894
10,,1.279744,0.53125,0.4863636363636364
10,,1.2181654,0.5625,0.4217687074829931
10,,1.3215419,0.46875,0.4098484848484848
10,,0.97524875,0.6875,0.5420289855072463
10,,1.1387757,0.53125,0.453623188405797
10,,0.9479026,0.65625,0.48277777777777786
10,,1.2430803,0.71875,0.6494708994708994
10,,0.6477942,0.78125,0.7174603174603175
10,,1.2572098,0.5,0.43787878787878787
10,,1.3161752,0.59375,0.508080808080808
10,,1.3676641,0.53125,0.4317460317460317
10,,1.4680171,0.625,0.478095238095238
10,,1.2250254,0.59375,0.5678571428571428
10,,1.3588283,0.625,0.5548654244306419
10,,1.2566075,0.59375,0.5231292517006801
10,,1.3989646,0.53125,0.4174603174603174
10,,1.3086762,0.53125,0.43138528138528137
10,,1.1696349,0.625,0.5991228070175438
10,,1.6293503,0.4375,0.39682539682539675
10,,1.0655937,0.625,0.5476190476190476
10,,1.7766631,0.46875,0.35627705627705625
10,,1.0816112,0.65625,0.5070393374741201
10,,1.2553433,0.59375,0.4674603174603174
10,,1.434882,0.53125,0.47835497835497826
10,,1.3243414,0.625,0.48961038961038966
10,,1.702694,0.40625,0.3502645502645503
10,,1.3878261,0.53125,0.40396825396825403
10,,1.106174,0.71875,0.6233333333333333
10,,1.3433155,0.53125,0.41774891774891765
10,,1.4210383,0.5625,0.39126984126984127
10,,0.6034421,0.6875,0.6562091503267974
10,,1.1029065,0.59375,0.43773809523809526
10,,1.3619217,0.53125,0.46601731601731605
10,,1.0667553,0.65625,0.5298245614035086
10,,1.0400466,0.5625,0.44912280701754387
10,,1.0967385,0.75,0.643859649122807
10,,1.0473466,0.6875,0.626984126984127
10,,1.2437557,0.5625,0.4764172335600907
10,,1.2884525,0.59375,0.4708333333333333
10,,1.4584392,0.53125,0.4511111111111111
10,,0.8902183,0.71875,0.6731829573934838
10,,1.6022093,0.4375,0.2982142857142857
10,,0.81196195,0.75,0.6574074074074073
10,,1.0241184,0.75,0.5767195767195767
10,,1.5527354,0.46875,0.36818181818181817
10,,0.6778785,0.8125,0.7316666666666667
10,,1.279076,0.5625,0.45542328042328045
10,,1.0155832,0.625,0.45374149659863944
10,,1.2374088,0.5625,0.4489795918367347
10,,1.1226934,0.65625,0.4677489177489178
10,,1.5522255,0.4375,0.3101449275362319
10,,0.78059137,0.75,0.6767676767676766
10,,1.027952,0.65625,0.5154589371980676
10,,0.96328485,0.71875,0.5813852813852813
10,,1.2366986,0.5625,0.4179138321995464
10,,1.3624285,0.65625,0.6023809523809524
10,,1.4932214,0.53125,0.3970521541950113
10,,1.4305645,0.5,0.3681818181818182
10,,1.1965934,0.625,0.5793650793650793
10,,1.308992,0.5,0.37575757575757573
10,,1.3365563,0.59375,0.46785714285714286
10,,1.1381875,0.5625,0.45303030303030306
10,,1.3189404,0.59375,0.5087719298245614
10,,1.5585446,0.59375,0.43787878787878787
10,,0.80634946,0.75,0.7140350877192981
10,,0.89004475,0.71875,0.5811594202898551
10,,0.87713444,0.78125,0.6708333333333333
10,,1.1236736,0.59375,0.4995670995670995
10,,1.4026178,0.5625,0.5402380952380952
10,,0.95423746,0.65625,0.5889724310776941
10,,1.925037,0.40625,0.26077097505668934
10,,1.1784606,0.53125,0.5228070175438596
10,,1.0754803,0.6875,0.6716666666666666
10,,1.1376694,0.625,0.49961904761904763
10,,1.2766265,0.59375,0.4888471177944862
10,,1.1388688,0.6875,0.6192513368983957
10,,1.5978652,0.53125,0.3993788819875777
10,,1.6085666,0.5,0.43015873015873013
10,,1.0551679,0.65625,0.5650793650793651
10,,1.2449408,0.59375,0.3785714285714286
10,,1.4012785,0.625,0.546938775510204
10,,1.0632778,0.65625,0.5392290249433107
10,,1.3461642,0.59375,0.4519274376417234
10,,1.4566182,0.53125,0.46410256410256406
10,,1.1087722,0.5625,0.473015873015873
10,,0.8510264,0.71875,0.7066666666666666
10,,1.2632575,0.59375,0.5538302277432713
10,,1.4075646,0.59375,0.4356009070294785
10,,1.4802806,0.53125,0.49079365079365084
10,,1.0438013,0.65625,0.6214285714285713
10,,1.2374622,0.65625,0.5428571428571428
10,,1.125228,0.625,0.4818181818181818
10,,1.436287,0.59375,0.5209750566893424
10,,0.9728801,0.65625,0.6183333333333333
10,,1.1517764,0.6875,0.6
10,,1.4046369,0.53125,0.3736842105263158
10,,1.0428033,0.625,0.5583333333333333
10,,1.2794095,0.59375,0.4678004535147392
10,,1.5421034,0.5,0.3924242424242425
10,,1.196043,0.625,0.5424242424242424
10,,1.3171473,0.5625,0.4979591836734693
10,,0.671626,0.78125,0.7020050125313283
10,,1.1831869,0.53125,0.519047619047619
10,,1.2426082,0.5625,0.5181159420289855
10,,0.9492687,0.65625,0.5966666666666666
10,,1.0297314,0.6875,0.6304928989139515
10,,1.1436857,0.59375,0.534567901234568
10,,1.0529267,0.65625,0.6283333333333332
10,,1.461443,0.625,0.5058956916099773
10,,1.1961889,0.59375,0.5219336219336219
10,,1.1915444,0.6875,0.6444444444444445
10,,1.090168,0.6875,0.6223057644110275
10,,1.4889846,0.5,0.47222222222222215
10,,1.4553823,0.53125,0.42348484848484846
10,,1.1763027,0.5625,0.4916666666666666
10,,1.185239,0.59375,0.456935817805383
10,,1.2376884,0.625,0.5651515151515151
10,,1.2628661,0.5625,0.5333333333333333
10,,1.4719267,0.5625,0.47523809523809524
10,,1.4554396,0.53125,0.4111570247933885
10,,1.3307633,0.5625,0.47000000000000003
10,,0.92129606,0.65625,0.491609977324263
10,,1.4272984,0.5625,0.4939393939393939
10,,0.8070872,0.71875,0.5963718820861676
10,,1.2814144,0.5625,0.44761904761904764
10,,1.219731,0.53125,0.4303854875283446
10,,1.4961222,0.4375,0.3493197278911565
10,,1.1172125,0.625,0.5455486542443064
10,,1.5967417,0.53125,0.46249999999999997
10,,1.3684795,0.625,0.47971014492753616
10,,0.9528659,0.59375,0.4991228070175439
10,,0.98862326,0.625,0.5646258503401359
10,,0.9525326,0.625,0.5370927318295738
10,,0.92297935,0.6875,0.5895238095238095
10,,1.0581244,0.75,0.6156084656084656
10,,1.2909971,0.5,0.4625258799171843
10,,1.1629057,0.6875,0.6398148148148147
10,,1.2133815,0.71875,0.5751044277360067
10,,0.7442129,0.71875,0.5878571428571429
10,,1.3684655,0.5625,0.4429752066115702
10,,1.0426915,0.71875,0.6414462081128749
10,,1.379679,0.625,0.5134920634920634
10,,1.1203818,0.625,0.5314814814814814
10,,1.4648308,0.5,0.3952380952380953
10,,0.96560645,0.6875,0.6418546365914788
10,,0.90851355,0.78125,0.6359788359788359
10,,1.4783447,0.625,0.4984848484848485
10,,0.89897513,0.6875,0.5983333333333333
10,,1.1781723,0.5625,0.3911904761904762
10,,1.1240494,0.65625,0.501185770750988
10,,1.033669,0.65625,0.5331349206349205
10,,1.1153016,0.6875,0.5133928571428571
10,,0.91958565,0.78125,0.7261904761904762
10,,1.0615213,0.59375,0.49444444444444435
10,,0.7589368,0.6875,0.6059314954051795
10,,1.4394556,0.59375,0.5
10,,1.1302301,0.65625,0.5281179138321996
10,,1.4122326,0.53125,0.40952380952380957
10,,1.2180864,0.59375,0.5404875825928457
10,,1.4132351,0.5625,0.5318840579710145
10,,1.4051313,0.5,0.3954761904761904
10,,1.1442024,0.65625,0.5404761904761904
10,,0.98047245,0.6875,0.6333333333333333
10,,1.1388314,0.59375,0.48758169934640516
10,,1.2158035,0.625,0.4603174603174603
10,,0.89769894,0.75,0.6994987468671678
10,,1.0947129,0.59375,0.5439909297052153
10,,1.4978507,0.5625,0.4696741854636592
10,,1.2504998,0.65625,0.4606060606060606
10,,1.5106138,0.46875,0.36984126984126986
10,,1.3669031,0.5,0.3743386243386243
10,,1.4440234,0.5625,0.45941558441558433
10,,0.9461891,0.75,0.6439153439153438
10,,0.94020486,0.78125,0.7625
10,,1.064749,0.65625,0.5670068027210884
10,,1.5699954,0.53125,0.45614035087719296
10,,1.3661402,0.5625,0.467391304347826
10,,1.1198888,0.6875,0.642063492063492
10,,1.2009629,0.5625,0.4985507246376812
10,,1.4597552,0.5,0.4298136645962733
10,,1.1700137,0.59375,0.5160401002506266
10,,0.8737978,0.71875,0.5916666666666667
10,,1.1803985,0.65625,0.5100250626566416
10,,1.2008456,0.59375,0.46904761904761905
10,,1.7502129,0.4375,0.41818181818181815
10,,1.2149749,0.53125,0.4166666666666667
10,,1.1718061,0.59375,0.42348484848484846
10,,1.3726116,0.625,0.5433862433862433
10,,1.3255556,0.625,0.5241666666666667
10,,1.8470868,0.375,0.30701754385964913
10,,1.3701555,0.5625,0.5107769423558897
10,,1.0333226,0.59375,0.4984126984126984
10,,1.2145416,0.5625,0.5151515151515151
10,,1.0939875,0.625,0.6058201058201058
10,,1.2128006,0.59375,0.3701058201058201
10,,1.2467723,0.5,0.36961451247165533
10,,0.9553152,0.5625,0.4344155844155844
10,,1.1546975,0.5625,0.4983709273182957
10,,0.6364016,0.78125,0.6403508771929826
10,,1.5256296,0.53125,0.42523809523809525
10,,1.113908,0.5625,0.5309523809523808
10,,1.8136122,0.53125,0.37936507936507935
10,,1.1607199,0.59375,0.5095238095238095
10,,1.1431267,0.59375,0.46797619047619043
10,,1.2745887,0.625,0.49083333333333323
10,,1.1656207,0.625,0.5142857142857142
10,,1.3239331,0.59375,0.5394736842105263
10,,0.98017627,0.59375,0.44596273291925465
10,,1.1314211,0.65625,0.5617913832199546
10,,1.0341296,0.6875,0.5201814058956916
10,,0.9513492,0.71875,0.6578571428571428
10,,0.9650055,0.71875,0.6067226890756303
10,,1.0663759,0.59375,0.40555555555555556
10,,1.0871028,0.65625,0.4620238095238095
10,,1.1650722,0.59375,0.505
10,,1.0991105,0.59375,0.473015873015873
10,,1.4655647,0.46875,0.3166666666666667
10,,1.6791068,0.5,0.32335600907029477
10,,1.0554044,0.6875,0.6769005847953217
10,,0.9434184,0.65625,0.5185592185592185
10,,0.8734939,0.75,0.69
10,,1.1627222,0.65625,0.5206349206349207
10,,1.268042,0.5,0.34912280701754383
10,,1.2436781,0.71875,0.5844671201814059
10,,1.1707916,0.53125,0.4523809523809524
10,,1.076803,0.59375,0.5010351966873705
10,,1.4929384,0.46875,0.4333333333333333
10,,1.0506649,0.65625,0.4510822510822511
10,,1.1127454,0.65625,0.5360544217687074
10,,1.363096,0.5,0.3992063492063492
10,,1.3126154,0.625,0.4555555555555556
10,,1.4318674,0.4375,0.32116402116402115
10,,1.2557691,0.5625,0.4936507936507937
10,,1.1284322,0.59375,0.5585714285714285
10,,1.4055072,0.59375,0.4844611528822055
10,,0.9155643,0.75,0.6421052631578947
10,,1.1245865,0.71875,0.5519274376417234
10,,1.696724,0.375,0.251948051948052
10,,0.8117747,0.71875,0.6464646464646464
10,,1.1258824,0.59375,0.4444444444444444
10,,0.8740835,0.78125,0.6727272727272727
10,,0.9207926,0.75,0.6819548872180451
10,,1.2553864,0.53125,0.4170995670995671
10,,1.1387986,0.65625,0.5209523809523808
10,,0.93590605,0.6875,0.5799999999999998
10,,0.89403856,0.65625,0.4861904761904762
10,,1.097555,0.59375,0.5576190476190476
10,,1.5438716,0.5625,0.4884057971014492
10,,1.4148061,0.53125,0.4256728778467909
10,,1.2144357,0.625,0.46168831168831176
10,,0.9578237,0.71875,0.5763888888888888
10,,1.2244537,0.59375,0.5174603174603174
10,,1.072126,0.625,0.49016563146997927
10,,1.1715748,0.5625,0.48730158730158724
10,,1.5016291,0.5,0.3174603174603175
10,,1.1197388,0.65625,0.608030303030303
10,,1.2791078,0.65625,0.5147186147186148
10,,0.7318585,0.71875,0.6333333333333333
10,,1.0493386,0.71875,0.6333333333333334
10,,1.2645985,0.625,0.5508333333333333
10,,1.057508,0.6875,0.49199134199134203
10,,1.0368204,0.6875,0.6008333333333333
10,,1.0484339,0.65625,0.5161111111111111
10,,0.8657137,0.75,0.6061904761904762
10,,1.2421995,0.5625,0.5225
10,,2.050774,0.375,0.26742424242424245
10,,1.0771682,0.5625,0.508695652173913
10,,1.0169541,0.75,0.7257575757575757
10,,0.84829557,0.75,0.6821946169772256
10,,1.3413993,0.59375,0.4682539682539682
10,,1.0826092,0.65625,0.6099206349206349
10,,1.834301,0.5,0.3875283446712018
10,,1.439508,0.625,0.5126984126984127
10,,1.1003479,0.65625,0.596078431372549
10,,0.8863694,0.65625,0.6007575757575757
10,,1.3517839,0.5625,0.41521739130434776
10,,0.90077806,0.71875,0.6566137566137565
10,,1.5169511,0.5625,0.5541950113378684
10,,1.2373242,0.59375,0.48202380952380947
10,,0.9424177,0.78125,0.695021645021645
10,,0.9707952,0.71875,0.6261111111111111
10,,1.2679656,0.59375,0.48370927318295737
10,,1.355868,0.65625,0.6333333333333334
10,,1.5908424,0.46875,0.41604010025062654
10,,1.2056838,0.65625,0.5716666666666665
10,,0.764666,0.75,0.6060606060606062
10,,1.534933,0.59375,0.4007246376811594
10,,1.4177889,0.53125,0.4380952380952381
10,,1.0820595,0.65625,0.4628787878787879
10,,1.5404986,0.5625,0.38467908902691506
10,,1.1986964,0.6875,0.5452950558213715
10,,0.87850857,0.65625,0.5147907647907648
10,,1.0764905,0.71875,0.638095238095238
10,,1.1924145,0.59375,0.5172619047619047
10,,1.4121767,0.59375,0.5176870748299319
10,,1.6043924,0.46875,0.332712215320911
10,,1.5850708,0.5625,0.4161904761904762
10,,0.9147864,0.75,0.6074829931972789
10,,0.8752437,0.6875,0.5525
10,,1.0895939,0.59375,0.569047619047619
10,,1.3324778,0.53125,0.42333333333333334
10,,1.7128453,0.46875,0.3578571428571429
10,,1.2813442,0.5625,0.42027417027417024
10,,1.0609622,0.6875,0.5677248677248676
10,,1.4155433,0.53125,0.43115942028985504
10,,1.1317976,0.65625,0.553968253968254
10,,1.0546198,0.59375,0.4511904761904762
10,,1.2387114,0.6875,0.5848484848484848
10,,1.459596,0.65625,0.553623188405797
10,,1.20311,0.53125,0.4161490683229814
10,,1.397777,0.59375,0.5700000000000001
10,,0.8069406,0.71875,0.578030303030303
10,,0.9658346,0.65625,0.61010101010101
10,,1.1138757,0.6875,0.5689153439153439
10,,1.1627791,0.71875,0.6444444444444444
10,,1.3315504,0.59375,0.4662131519274377
10,,1.1291245,0.625,0.5166666666666667
10,,0.992622,0.5625,0.5074829931972789
10,,1.0651758,0.6875,0.6158730158730159
10,,1.3793911,0.53125,0.40692640692640686
10,,1.0881777,0.5625,0.49705215419501136
10,,1.4798646,0.46875,0.33022774327122156
10,,0.9845399,0.65625,0.5981481481481481
10,,0.8914449,0.71875,0.6174242424242423
10,,0.79431224,0.75,0.675
10,,1.2641232,0.53125,0.4976190476190476
10,,1.194731,0.65625,0.6534391534391535
10,,1.1264577,0.625,0.5441358024691358
10,,1.6778216,0.53125,0.4578947368421053
10,,1.2768041,0.5625,0.4238095238095238
10,,0.9119257,0.75,0.6456845238095238
10,,1.2112188,0.625,0.4999999999999999
10,,1.1791668,0.59375,0.5222222222222221
10,,1.0170398,0.625,0.5492753623188406
10,,1.440142,0.625,0.5212121212121211
10,,0.8490295,0.6875,0.5351473922902494
10,,1.0141453,0.75,0.6003246753246754
10,,1.4191391,0.59375,0.48896103896103893
10,,0.92369884,0.71875,0.5551020408163265
10,,1.6232148,0.5,0.4318181818181818
10,,1.0984645,0.65625,0.5048701298701298
10,,1.8706043,0.4375,0.3318840579710145
10,,1.2401547,0.5625,0.44999999999999996
10,,0.976624,0.625,0.4883333333333332
10,,1.4564562,0.53125,0.43000000000000005
10,,1.057479,0.65625,0.6016666666666668
10,,0.9104718,0.65625,0.5821946169772256
10,,0.781817,0.6875,0.5813664596273291
10,,1.5280113,0.5,0.47123015873015867
10,,1.4466507,0.5,0.3746031746031746
10,,0.8652326,0.6875,0.5803030303030302
10,,1.1129471,0.59375,0.49275362318840576
10,,1.1643485,0.6875,0.553514739229025
10,,1.0037452,0.6875,0.5875
10,,1.4139627,0.5,0.4162698412698413
10,,1.3008039,0.65625,0.4966666666666667
10,,0.84899485,0.6875,0.5691666666666666
10,,1.0365134,0.6875,0.56265664160401
10,,1.1772801,0.59375,0.5854166666666666
10,,0.719304,0.75,0.6430555555555555
10,,0.9435937,0.78125,0.6863636363636364
10,,1.1650982,0.65625,0.5114285714285715
10,,1.0276139,0.71875,0.6763125763125764
10,,0.95295435,0.6875,0.6363408521303258
10,,1.5721686,0.5,0.4398268398268398
10,,1.0077354,0.6875,0.6052631578947368
10,,1.3611581,0.5625,0.4855072463768116
10,,1.8622942,0.46875,0.3714285714285714
10,,1.1825496,0.5625,0.4735714285714286
10,,0.762491,0.75,0.5808201058201059
10,,1.3867298,0.5,0.40975056689342404
10,,0.9845576,0.65625,0.581190476190476
10,,0.9360528,0.625,0.44536340852130324
10,,1.1394343,0.53125,0.46499999999999997
10,,1.357935,0.5,0.3947368421052632
10,,1.3077269,0.5625,0.5393939393939394
10,,1.4034501,0.46875,0.38166666666666665
10,,1.1229582,0.59375,0.5157894736842106
10,,1.2836852,0.5625,0.49952380952380954
10,,1.1806515,0.5625,0.48503401360544224
10,,1.2058915,0.625,0.5532467532467532
10,,1.1277701,0.6875,0.5386554621848739
10,,1.335698,0.59375,0.5201814058956915
10,,1.4867063,0.53125,0.425
10,,0.94035393,0.71875,0.53015873015873
10,,1.0155377,0.6875,0.6106060606060606
10,,1.6596034,0.53125,0.4606060606060606
10,,1.1200837,0.625,0.5260869565217391
10,,1.0991045,0.625,0.5136111111111111
10,,0.9343655,0.71875,0.6092731829573935
10,,1.1176182,0.59375,0.5066666666666666
10,,1.8308816,0.40625,0.3188405797101449
10,,0.7866357,0.8125,0.6804988662131519
10,,1.5637887,0.5625,0.48220551378446114
10,,0.95919776,0.6875,0.5596273291925465
10,,0.9297359,0.75,0.6066666666666667
10,,1.2716817,0.6875,0.5727272727272728
10,,1.1129333,0.625,0.4692640692640692
10,,1.1274296,0.59375,0.4710144927536232
10,,1.1848894,0.5625,0.4544047619047619
10,,1.2805281,0.5,0.39070294784580506
10,,1.2994556,0.625,0.4842105263157894
10,,1.0479403,0.65625,0.5257575757575758
10,,0.9125082,0.65625,0.5783333333333334
10,,1.4679214,0.53125,0.3471861471861472
10,,1.794028,0.4375,0.3014492753623189
10,,1.3622813,0.625,0.47755102040816333
10,,0.9181364,0.71875,0.5245238095238094
10,,0.93141073,0.71875,0.5794340924775707
10,,1.2851971,0.59375,0.5842105263157894
10,,1.2659477,0.6875,0.5317460317460316
10,,1.1630182,0.625,0.4579710144927536
10,,1.4663448,0.53125,0.4742424242424242
10,,1.1602623,0.59375,0.5351473922902494
10,,1.2661117,0.53125,0.5116883116883116
10,,1.1490577,0.625,0.4492424242424242
10,,1.3304191,0.5,0.3942857142857143
10,,0.9237168,0.6875,0.4984848484848485
10,,1.4908632,0.5,0.4439393939393939
10,,0.92676884,0.75,0.6518518518518518
10,,1.0622694,0.6875,0.4703463203463203
10,,1.312972,0.59375,0.5395238095238095
10,,1.1028593,0.625,0.5201814058956916
10,,1.1602112,0.625,0.5515151515151514
10,,1.2584858,0.59375,0.41859410430839006
10,,1.9444543,0.4375,0.3594202898550724
10,,1.1841012,0.625,0.5092352092352093
10,,1.0134914,0.6875,0.6140350877192983
10,,1.1032383,0.71875,0.6265306122448979
10,,0.97460485,0.6875,0.5777777777777777
10,,1.8167523,0.5,0.47142857142857136
10,,1.3462076,0.59375,0.4023809523809524
10,,1.1288056,0.625,0.4800000000000001
10,,1.1921372,0.59375,0.5105263157894736
10,,0.8787903,0.75,0.6537878787878787
10,,1.4231911,0.53125,0.4818181818181818
10,,1.2443327,0.75,0.6821946169772256
10,,0.99600637,0.625,0.5802005012531327
10,,1.511137,0.4375,0.33499999999999996
10,,1.0780236,0.71875,0.5645238095238094
10,,1.0863178,0.65625,0.5727272727272726
10,,1.2479143,0.5,0.41414141414141414
10,,0.94716215,0.6875,0.6529411764705882
10,,1.2455246,0.625,0.496969696969697
10,,0.9850991,0.6875,0.5619047619047619
10,,1.4365237,0.65625,0.6228070175438596
10,,0.964453,0.6875,0.551638837353123
10,,1.270288,0.5625,0.38115942028985506
10,,0.83133256,0.71875,0.5601731601731601
10,,0.96647835,0.75,0.6666666666666666
10,,1.1522951,0.59375,0.46111111111111114
10,,1.3498949,0.625,0.47106782106782097
10,,1.1609685,0.625,0.5201298701298701
10,,1.3846592,0.5,0.43333333333333324
10,,0.8991289,0.71875,0.6378787878787879
10,,1.2883037,0.5625,0.4848484848484848
10,,1.1031967,0.625,0.54
10,,1.2922233,0.53125,0.3662131519274376
10,,1.4837296,0.5625,0.41805555555555557
10,,1.0421693,0.6875,0.5798245614035087
10,,1.0111437,0.65625,0.5380952380952381
10,,1.1883217,0.59375,0.43138528138528137
10,,1.2546841,0.5625,0.4564935064935065
10,,1.1353017,0.59375,0.46904761904761905
10,,0.88625985,0.75,0.6698412698412698
10,,1.2862107,0.5625,0.4603174603174603
10,,1.2674959,0.59375,0.45714285714285713
10,,0.9759768,0.65625,0.5388888888888889
10,,1.1463759,0.71875,0.5339380196523054
10,,1.4857378,0.625,0.5786283891547049
10,,1.5975204,0.5625,0.44149659863945573
10,,1.2212964,0.625,0.509750566893424
10,,1.3985553,0.5625,0.49350649350649345
10,,1.1913123,0.65625,0.485
10,,0.9784609,0.71875,0.6196969696969696
10,,1.1195229,0.6875,0.5757369614512472
10,,1.1585785,0.625,0.5066666666666666
10,,1.0399871,0.65625,0.5260015117157973
10,,1.5180143,0.5,0.4621212121212121
10,,0.8355692,0.625,0.44202898550724634
10,,1.5562251,0.53125,0.36023809523809525
10,,0.90693533,0.71875,0.5752380952380952
10,,1.9210575,0.5,0.31093073593073595
10,,0.7416125,0.75,0.6719298245614035
10,,0.8677427,0.75,0.6662525879917184
10,,1.2716068,0.5,0.3911904761904762
10,,1.4748299,0.5625,0.4246031746031746
10,,1.0745037,0.6875,0.5361904761904762
10,,0.8600018,0.78125,0.6468671679197996
10,,0.96755,0.6875,0.5335497835497836
10,,1.1385621,0.625,0.5644110275689221
10,,1.2092415,0.625,0.4851851851851852
10,,0.99278253,0.6875,0.5952380952380952
10,,1.3493607,0.5625,0.47575757575757577
10,,2.0334368,0.4375,0.36060606060606065
10,,1.1556767,0.5625,0.5120238095238095
10,,1.1551111,0.5625,0.44761904761904764
10,,1.0468768,0.625,0.5053571428571428
10,,1.2684743,0.65625,0.535515873015873
10,,1.4075346,0.53125,0.4523809523809523
10,,0.84817886,0.75,0.6408333333333334
10,,1.054573,0.65625,0.5444444444444445
10,,1.5173097,0.5625,0.3303030303030303
10,,0.7677429,0.75,0.6817460317460318
10,,1.2178679,0.625,0.5111111111111111
10,,1.1283082,0.5625,0.4982456140350877
10,,1.3737254,0.53125,0.4732426303854875
10,,0.66698456,0.84375,0.6939153439153439
10,,1.8217478,0.40625,0.33333333333333326
10,,1.2706378,0.59375,0.48939393939393944
10,,1.7575119,0.46875,0.35272108843537414
10,,1.3645458,0.5625,0.4922902494331065
10,,1.0325103,0.75,0.6805194805194804
10,,1.5953519,0.5,0.40714285714285714
10,,1.4245791,0.5,0.4434782608695652
10,,1.4801105,0.46875,0.37777777777777777
10,,0.90771216,0.71875,0.5795238095238096
10,,1.167694,0.65625,0.5589065255731922
10,,1.5640508,0.5,0.42857142857142855
10,,1.2324971,0.6875,0.5351473922902494
10,,1.0478989,0.65625,0.5316666666666666
10,,1.0228698,0.71875,0.653968253968254
10,,1.0272365,0.59375,0.4106060606060606
10,,1.2943227,0.59375,0.4387566137566138
10,,1.3272344,0.625,0.53
10,,1.4120352,0.59375,0.5212962962962963
10,,0.93939847,0.65625,0.4733044733044732
10,,1.3141953,0.59375,0.5931547619047619
10,,0.82832235,0.65625,0.5728571428571428
10,,1.1284904,0.5,0.3568181818181818
10,,1.8179885,0.46875,0.36666666666666664
10,,0.79404944,0.6875,0.6485714285714285
10,,0.9168479,0.71875,0.6675925925925925
10,,0.88755685,0.6875,0.5523809523809524
10,,1.3818597,0.5,0.37989417989417995
10,,1.8961195,0.53125,0.41773809523809524
10,,1.0837314,0.65625,0.5287878787878788
10,,0.9851315,0.71875,0.607936507936508
10,,0.6140487,0.78125,0.8228070175438597
10,,3.4326663,0.0,0.0
11,,1.1252092,0.59375,0.5259259259259259
11,,1.40524,0.5625,0.4558213716108453
11,,1.201111,0.5625,0.44248120300751875
11,,1.2711806,0.53125,0.42196969696969694
11,,1.6242757,0.5625,0.49130434782608684
11,,1.1712236,0.5625,0.4605442176870748
11,,1.1488149,0.6875,0.6194444444444445
11,,1.428431,0.5625,0.44786967418546364
11,,1.657331,0.53125,0.3696969696969697
11,,1.0039532,0.6875,0.5573696145124716
11,,2.0894594,0.53125,0.45383022774327125
11,,1.2006667,0.5625,0.4378446115288221
11,,1.1661352,0.59375,0.5460317460317459
11,,1.419602,0.5625,0.45
11,,1.576572,0.59375,0.45
11,,1.2475991,0.625,0.46609977324263036
11,,1.1018913,0.625,0.5469696969696969
11,,1.5175551,0.625,0.4094104308390022
11,,1.5015066,0.5,0.3875
11,,1.3613588,0.59375,0.4347826086956521
11,,0.9638021,0.65625,0.5285714285714285
11,,0.90400183,0.75,0.6734487734487734
11,,0.95464677,0.75,0.6861111111111112
11,,1.2236525,0.5625,0.47368421052631576
11,,1.1282426,0.5625,0.47272727272727266
11,,1.0685009,0.75,0.7607843137254902
11,,1.3156933,0.6875,0.5549999999999999
11,,0.9842446,0.65625,0.5360544217687074
11,,1.1656955,0.53125,0.4298245614035087
11,,1.1140099,0.59375,0.43235071806500375
11,,0.9783175,0.65625,0.5525974025974025
11,,1.3914709,0.625,0.44350649350649346
11,,0.7725502,0.78125,0.6608187134502923
11,,1.1868248,0.65625,0.4774891774891775
11,,1.21899,0.5625,0.43990929705215415
11,,0.7393681,0.84375,0.745578231292517
11,,1.3661524,0.53125,0.3995859213250517
11,,1.4429909,0.59375,0.48571428571428565
11,,1.5497898,0.5625,0.44502164502164504
11,,0.84695154,0.75,0.7593582887700534
11,,1.174231,0.59375,0.4662131519274376
11,,1.0089436,0.59375,0.5153061224489796
11,,1.0636336,0.71875,0.6054421768707482
11,,1.462211,0.53125,0.37535714285714283
11,,1.2357914,0.65625,0.5761904761904761
11,,1.238714,0.5625,0.3958333333333333
11,,1.0718704,0.6875,0.6823529411764706
11,,1.3476497,0.53125,0.4069444444444444
11,,1.1913383,0.625,0.4991666666666667
11,,1.6311998,0.46875,0.35904761904761906
11,,0.9569182,0.71875,0.6016666666666667
11,,1.1569659,0.625,0.506060606060606
11,,1.4222496,0.46875,0.39999999999999997
11,,1.6765554,0.46875,0.3401656314699793
11,,0.88678694,0.65625,0.5661904761904761
11,,1.464731,0.40625,0.33290043290043286
11,,0.9619887,0.625,0.4886363636363637
11,,0.74231666,0.75,0.7074999999999999
11,,1.6324311,0.5625,0.48571428571428565
11,,1.2248058,0.5625,0.5178571428571429
11,,1.191364,0.65625,0.5861904761904762
11,,1.202158,0.59375,0.5229437229437229
11,,1.5292331,0.5625,0.4833333333333333
11,,1.0909549,0.625,0.5147186147186147
11,,0.9639979,0.65625,0.5016666666666667
11,,1.0840073,0.625,0.5573934837092732
11,,1.0704771,0.59375,0.4742424242424242
11,,1.2400233,0.5625,0.43083003952569177
11,,1.1997323,0.65625,0.5427536231884058
11,,0.8599033,0.71875,0.6424242424242425
11,,1.0792363,0.59375,0.46785714285714286
11,,1.1942158,0.5625,0.49833333333333335
11,,1.098183,0.6875,0.5984848484848485
11,,0.9515528,0.6875,0.6224999999999999
11,,1.6595967,0.4375,0.27910052910052907
11,,1.4498338,0.5625,0.4291005291005291
11,,1.2274551,0.59375,0.515204678362573
11,,1.1343591,0.59375,0.4966666666666666
11,,1.4456508,0.46875,0.4028985507246377
11,,1.4131335,0.625,0.5159420289855072
